45906	榊
40227	肴
68084	咲
24721	崎
44121	埼
14621	碕
67327	鷺
28211	作
92200	削
68011	咋
53011	搾
68011	昨
87420	朔
47940	柵
30211	窄
88902	策
40903	索
84161	錯
42944	桜
24314	鮭
88717	笹
62801	匙
77440	冊
72200	刷
30901	察
52027	拶
56047	撮
53091	擦
42910	札
47947	殺
44215	薩
40915	雑
26409	皐
25327	鯖
52000	捌
85127	錆
20348	鮫
77102	皿
61064	晒
10101	三
80408	傘
23202	参
22770	山
93022	惨
58040	撒
48240	散
43950	桟
97894	燦
17140	珊
00215	産
88446	算
88903	纂
10136	蚕
05686	讃
55806	賛
13647	酸
27732	餐
52021	斬
52602	暫
13250	残
24210	仕
27247	仔
27220	伺
25206	使
52900	刺
17620	司
50006	史
67226	嗣
60212	四
40100	士
43460	始
45427	姉
37404	姿
17407	子
77212	屍
00227	市
21727	師
40331	志
60330	思
52061	指
40407	支
18440	孜
42821	斯
08212	施
22601	旨
44947	枝
21100	止
10212	死
72740	氏
41227	獅
31210	祉
22930	私
22903	糸
22940	紙
22903	紫
74247	肢
72261	脂
10104	至
36212	視
07620	詞
04641	詩
03640	試
04631	誌
07668	諮
37806	資
66827	賜
20115	雌
87720	飼
21772	歯
50007	事
28200	似
24241	侍
26212	児
30407	字
40341	寺
80333	慈
54041	持
64041	時
37182	次
38132	滋
33160	治
10227	爾
10103	璽
00141	痔
18632	磁
10901	示
10227	而
10400	耳
26000	自
44641	蒔
20641	辞
37123	汐
00212	鹿
43100	式
03650	識
67027	鴫
88101	竺
55060	軸
30800	宍
10231	雫
40710	七
64010	叱
45417	執
25800	失
40484	嫉
30104	室
20339	悉
36112	湿
34199	漆
00184	疾
72806	質
30805	実
44627	蔀
88294	篠
26230	偲
22904	柴
44302	芝
77244	屡
44333	蕊
20927	縞
80601	舎
37127	写
24200	射
58064	捨
48240	赦
84900	斜
44336	煮
34210	社
29920	紗
44600	者
04600	謝
50006	車
30303	遮
53112	蛇
77227	邪
24261	借
27320	勺
77807	尺
47920	杓
97820	灼
20746	爵
17620	酌
27987	釈
86127	錫
44604	若
30947	寂
17127	弱
44336	惹
00104	主
17440	取
30342	守
20500	手
25900	朱
15290	殊
43242	狩
15190	珠
22915	種
72215	腫
47804	趣
31164	酒
80602	首
21227	儒
20407	受
66012	呪
50340	寿
52047	授
44900	樹
22947	綬
10227	需
60800	囚
27740	収
77220	周
30901	宗
03912	就
32000	州
27222	修
29338	愁
58061	拾
32100	洲
20227	秀
29980	秋
27933	終
25927	繍
17602	習
26804	臭
27440	舟
44513	蒐
27232	衆
01732	襲
20601	讐
63112	蹴
56041	輯
37302	週
80604	酋
12600	酬
20904	集
16613	醜
24200	什
20214	住
00212	充
40000	十
28281	従
53400	戎
17904	柔
34100	汁
31181	渋
93684	獣
28981	縦
20105	重
80112	銃
27940	叔
77210	夙
30262	宿
37140	淑
36212	祝
23962	縮
50227	粛
05104	塾
05331	熟
22772	出
21221	術
33309	述
23247	俊
23747	峻
50608	春
62052	瞬
03147	竣
20252	舜
73347	駿
30115	准
22264	循
27620	旬
42964	楯
17220	殉
30147	淳
30401	準
37120	潤
72264	盾
25917	純
32303	巡
38304	遵
10647	醇
21086	順
27401	処
37220	初
72221	所
60604	暑
66064	曙
34160	渚
00237	庶
24960	緒
60604	署
50601	書
44604	薯
44664	藷
04660	諸
74127	助
87940	叙
40400	女
00222	序
28294	徐
46330	恕
84127	鋤
78294	除
28227	傷
29286	償
79227	勝
71712	匠
24400	升
17602	召
69027	哨
00227	商
66060	唱
90601	嘗
32804	奨
00404	妾
46460	娼
30227	宵
37142	将
90000	小
90200	少
90227	尚
00214	庄
00294	床
00248	廠
02422	彰
17232	承
59020	抄
57062	招
90502	掌
55081	捷
60440	昇
60600	昌
67062	昭
60660	晶
48932	松
49927	梢
40946	樟
40931	樵
37162	沼
39127	消
31129	渉
36100	湘
94812	焼
20331	焦
67336	照
00111	症
90602	省
19627	硝
10631	礁
38251	祥
27992	称
00406	章
88804	笑
90914	粧
27962	紹
90227	肖
44606	菖
44142	蒋
44331	蕉
21221	衝
90732	裳
08632	訟
01611	証
07662	詔
08651	詳
27232	象
90806	賞
37604	醤
81111	鉦
82115	鍾
80115	鐘
70246	障
49527	鞘
21100	上
50000	丈
17109	丞
20905	乗
37217	冗
22900	剰
43150	城
46127	場
40132	壌
40432	嬢
90227	常
95027	情
51047	擾
27904	条
45900	杖
37157	浄
33184	状
60102	畳
20932	穣
44331	蒸
00632	譲
10632	醸
83181	錠
67027	嘱
44112	埴
88727	飾
53040	拭
44912	植
14212	殖
96827	燭
23950	織
13450	職
27717	色
25236	触
80732	食
85736	蝕
71343	辱
77217	尻
25206	伸
20261	信
27247	侵
71263	唇
41432	娠
30147	寝
30609	審
33000	心
94081	慎
51032	振
02921	新
10601	晋
40994	森
45994	榛
37147	浸
37194	深
50006	申
00122	疹
40801	真
35206	神
50904	秦
25906	紳
71712	臣
44330	芯
44921	薪
06912	親
08622	診
27400	身
00401	辛
30301	進
84100	針
10232	震
80000	人
21210	仁
17320	刃
00214	塵
20104	壬
17346	尋
44718	甚
77303	尽
77227	腎
07610	訊
37301	迅
75206	陣
47520	靭
88627	笥
07640	諏
21286	須
18611	酢
60403	図
71240	厨
31301	逗
67082	吹
20105	垂
24727	帥
50015	推
12900	水
97882	炊
62015	睡
97941	粋
17408	翠
00732	衰
38303	遂
17641	酔
80115	錐
82115	錘
74232	随
12127	瑞
74232	髄
22901	崇
22227	嵩
98440	数
41914	枢
47802	趨
20415	雛
57064	据
42922	杉
46960	椙
44777	菅
41286	頗
90215	雀
37264	裾
32118	澄
57062	摺
40300	寸
44717	世
31186	瀬
07680	畝
60801	是
35144	凄
22200	制
45427	勢
45410	姓
21211	征
95010	性
53200	成
18140	政
58101	整
60105	星
65027	晴
45944	棲
41964	栖
10101	正
35127	清
25510	牲
25100	生
53102	盛
95927	精
16104	聖
40207	声
22732	製
10604	西
03650	誠
52601	誓
05627	請
32302	逝
16615	醒
50227	青
57257	静
00224	斉
28912	税
77212	脆
20407	隻
00227	席
94061	惜
53200	戚
72241	斥
44601	昔
42921	析
10602	石
25986	積
88961	籍
25986	績
32227	脊
50806	責
40231	赤
60130	跡
65186	蹟
11686	碩
47720	切
52072	拙
50044	接
51088	摂
52021	折
07647	設
30727	窃
88727	節
08612	説
10177	雪
27917	絶
20604	舌
58156	蝉
22270	仙
24212	先
20400	千
21600	占
30106	宣
50346	専
90804	尖
22000	川
93550	戦
30227	扇
57081	撰
48914	栓
48947	栴
26902	泉
33150	浅
34112	洗
34904	染
35168	潜
80332	煎
93827	煽
08281	旋
30241	穿
88221	箭
26992	線
23950	繊
80182	羨
76292	腺
25200	舛
27461	船
44227	薦
08614	詮
63850	賎
63150	践
37308	選
31301	遷
83150	銭
84112	銑
77801	閃
28351	鮮
80221	前
80601	善
32121	漸
23338	然
80104	全
38256	禅
28961	繕
78261	膳
91915	糎
68066	噌
87104	塑
27712	岨
54061	措
80606	曾
80606	曽
44801	楚
47212	狙
10117	疏
15196	疎
14681	礎
37212	祖
27912	租
97912	粗
50903	素
27912	組
44394	蘇
02641	訴
77212	阻
37302	遡
77712	鼠
28266	僧
82200	創
77440	双
32447	叢
80267	倉
40732	喪
34110	壮
50804	奏
40804	爽
30904	宋
77266	層
71712	匝
27332	惣
46330	想
55047	捜
57027	掃
52057	挿
57036	掻
56094	操
60400	早
55606	曹
90904	巣
48967	槍
45966	槽
35166	漕
96894	燥
27507	争
00147	痩
46900	相
30333	窓
95966	糟
28933	総
23991	綜
18433	聡
44406	草
44114	荘
44441	葬
44267	蒼
44194	藻
34732	装
40801	走
38308	送
35306	遭
88167	鎗
10961	霜
77336	騒
27232	像
48166	増
98066	憎
74253	臓
44253	蔵
68866	贈
34306	造
26281	促
22200	側
62800	則
77720	即
26330	息
56081	捉
50906	束
32100	測
60801	足
35309	速
28268	俗
77227	属
63850	賊
08284	族
24912	続
00408	卒
35260	袖
44801	其
58021	揃
40247	存
12493	孫
80346	尊
56086	損
44900	村
32309	遜
24212	他
27207	多
40030	太
34130	汰
03612	詑
62015	唾
74104	堕
20404	妥
94027	惰
51020	打
43912	柁
23412	舵
44927	楕
73212	陀
74330	駄
79350	騨
25230	体
40115	堆
04400	対
14200	耐
23772	岱
44227	帯
24241	待
23336	怠
22331	態
43850	戴
55608	替
50909	泰
34127	滞
73260	胎
77233	腿
44603	苔
23732	袋
23806	貸
37303	退
35309	逮
78232	隊
23331	黛
27320	鯛
23240	代
23600	台
40800	大
88227	第
16681	醍
61808	題
00227	鷹
30116	滝
31111	瀧
21406	卓
61032	啄
30714	宅
52014	托
57087	択
51062	拓
37187	沢
37115	濯
11132	琢
02614	託
86141	鐸
36127	濁
04664	諾
44401	茸
77210	凧
59127	蛸
60800	只
67020	叩
26210	但
34305	達
71232	辰
40341	奪
78212	脱
77801	巽
77108	竪
32307	辿
47920	棚
80608	谷
46215	狸
21377	鱈
48946	樽
00615	誰
77440	丹
90506	単
64085	嘆
46110	坦
56010	担
57094	探
60100	旦
47882	歎
39189	淡
34118	湛
22809	炭
81818	短
02127	端
88506	箪
23981	綻
14412	耽
76210	胆
17136	蛋
02641	誕
87147	鍛
60340	団
40116	壇
19250	弾
22721	断
62049	暖
40916	檀
77447	段
60427	男
09689	談
24216	値
86800	知
44112	地
14212	弛
13400	恥
86600	智
34112	池
00160	痴
20915	稚
60102	置
18140	致
56100	蜘
37305	遅
74312	馳
88904	築
00603	畜
88220	竹
88117	筑
44603	蓄
31303	逐
25980	秩
30104	窒
44904	茶
40427	嫡
80605	着
50006	中
25206	仲
30605	宙
50336	忠
55060	抽
77106	昼
40914	柱
30114	注
50136	虫
00732	衷
00614	註
14600	酎
85140	鋳
70314	駐
41927	樗
34160	瀦
44260	猪
44201	苧
44604	著
63821	貯
10200	丁
32113	兆
37120	凋
64094	喋
30211	寵
41260	帖
41232	帳
00221	庁
17527	弔
11232	張
72222	彫
28240	徴
28334	懲
52013	挑
56027	暢
47420	朝
37120	潮
24094	牒
61020	町
62013	眺
14436	聴
71232	脹
76227	腸
54194	蝶
07620	調
04694	諜
47806	超
62113	跳
82113	銚
71732	長
11286	頂
27327	鳥
54927	勅
51021	捗
40102	直
78284	朕
34112	沈
18122	珍
22806	賃
84181	鎮
75296	陳
35107	津
78104	墜
40915	椎
47937	槌
37307	追
87137	鎚
00127	痛
37302	通
47132	塚
47954	栂
56000	掴
46912	槻
26200	佃
35186	漬
41962	柘
34300	辻
44327	蔦
27947	綴
86127	鍔
45968	椿
35186	潰
41149	坪
40105	壷
41427	嬬
25960	紬
72230	爪
60227	吊
87120	釣
47227	鶴
00201	亭
22240	低
20221	停
21286	偵
82200	剃
21806	貞
60104	呈
46181	堤
30801	定
00227	帝
00242	底
00241	庭
12401	廷
80227	弟
98027	悌
52040	抵
52041	挺
56081	提
48927	梯
31120	汀
13681	碇
31286	禎
26914	程
20927	締
22441	艇
01620	訂
00627	諦
60127	蹄
32302	逓
77727	邸
87827	鄭
81120	釘
22227	鼎
37112	泥
50027	摘
57015	擢
08240	敵
30127	滴
27620	的
88605	笛
30302	適
80127	鏑
37127	溺
52602	哲
28240	徹
58040	撤
58040	轍
35308	迭
85180	鉄
55801	典
44181	填
10804	天
77232	展
00261	店
31138	添
20914	纏
24670	甜
61860	貼
51032	転
41886	顛
21336	点
21232	伝
77247	殿
37147	澱
60400	田
10716	電
20513	兎
64010	吐
44160	堵
38104	塗
41462	妬
77264	屠
24281	徒
34000	斗
44910	杜
30147	渡
12108	登
44413	菟
64860	賭
38309	途
47627	都
80147	鍍
12640	砥
11627	砺
47427	努
00247	度
40100	土
47440	奴
47334	怒
22200	倒
90212	党
27303	冬
35196	凍
17220	刀
00265	唐
44161	塔
40165	塘
40732	套
30602	宕
27727	島
27727	嶋
91046	悼
57047	投
54061	搭
50906	東
42913	桃
45940	梼
45996	棟
37102	盗
37120	淘
36127	湯
35140	涛
91820	灯
92818	燈
90177	当
00118	痘
35240	祷
88341	等
88601	答
88227	筒
90965	糖
20912	統
12100	到
44105	董
44127	蕩
44299	藤
04600	討
79261	謄
10108	豆
62169	踏
32301	逃
32302	透
82118	鐙
77220	陶
11186	頭
79227	騰
77141	闘
24227	働
24127	動
77220	同
90104	堂
38343	導
90015	憧
50015	撞
37120	洞
60015	瞳
00105	童
77220	胴
44727	萄
38306	道
87120	銅
21731	峠
27427	鴇
71716	匿
26241	得
24236	徳
34112	涜
24541	特
27604	督
20212	禿
88327	篤
50757	毒
45236	独
04612	読
42927	栃
47932	橡
77777	凸
30804	突
47947	椴
77265	届
43327	鳶
44601	苫
30806	寅
10604	酉
37157	瀞
61086	噸
50717	屯
90047	惇
08440	敦
35117	沌
71232	豚
32306	遁
51786	頓
20608	呑
60731	曇
85117	鈍
40901	奈
17527	那
40227	内
80211	乍
77210	凪
44815	薙
09639	謎
30115	灘
54091	捺
87127	鍋
48964	楢
72300	馴
26916	縄
67047	畷
40227	南
44927	楠
57082	軟
40815	難
34140	汝
10100	二
77212	尼
13140	弐
37309	迩
27720	匂
61832	賑
40227	肉
51112	虹
44770	廿
60100	日
22410	乳
80000	入
46400	如
77292	尿
44101	韮
22214	任
42414	妊
17332	忍
07632	認
31127	濡
31227	禰
37292	祢
30201	寧
44332	葱
44260	猫
45331	熱
80500	年
80332	念
58032	捻
53038	撚
93838	燃
91960	粘
17227	乃
11406	廼
30302	之
44104	埜
50732	嚢
99072	悩
35132	濃
24927	納
22212	能
79260	脳
75232	膿
55232	農
16612	覗
77136	蚤
77717	巴
57017	把
52069	播
10527	覇
47917	杷
34147	波
32132	派
11717	琶
14647	破
34404	婆
60327	罵
44717	芭
71327	馬
21211	俳
00214	廃
51050	拝
51011	排
68840	敗
41990	杯
10102	盃
26040	牌
12227	背
75227	肺
11506	輩
17617	配
20261	倍
40161	培
44494	媒
48957	梅
44994	楳
94894	煤
46280	狽
60806	買
40212	売
60861	賠
70261	陪
30306	這
56116	蝿
21949	秤
82800	矧
44989	萩
26202	伯
12900	剥
43042	博
56002	拍
46902	柏
36102	泊
26000	白
88162	箔
96902	粕
26402	舶
44142	薄
36300	迫
66099	曝
34184	漠
96899	爆
23942	縛
44804	莫
74340	駁
50407	麦
17772	函
88963	箱
18668	硲
88604	箸
38507	肇
88604	筈
41912	櫨
42269	幡
77210	肌
96800	畑
26600	畠
80000	八
85130	鉢
32114	溌
12414	発
12614	醗
72407	髪
23250	伐
60620	罰
54047	抜
88253	筏
77253	閥
47027	鳩
62021	噺
40127	塙
58161	蛤
20401	隼
29250	伴
92500	判
90500	半
72247	反
92547	叛
47210	帆
57047	搬
11114	斑
42947	板
37112	氾
37110	汎
22047	版
47212	犯
11114	班
69050	畔
88903	繁
27447	般
44169	藩
62847	販
88512	範
20904	釆
91886	煩
81286	頒
82747	飯
57012	挽
67012	晩
20609	番
27102	盤
27602	磐
44609	蕃
00136	蛮
71711	匪
26400	卑
10609	否
47417	妃
00212	庇
24247	彼
11331	悲
30211	扉
52010	批
54047	披
11400	斐
22710	比
33104	泌
00147	疲
40247	皮
16640	碑
23904	秘
21911	緋
60212	罷
77217	肥
34247	被
01611	誹
55806	費
30304	避
11111	非
12413	飛
47932	樋
88847	簸
24227	備
77214	尾
28240	微
42910	枇
60712	毘
11712	琵
77267	眉
80804	美
26221	鼻
47933	柊
26940	稗
71711	匹
17801	疋
72112	髭
00222	彦
74299	膝
44407	菱
74200	肘
17227	弼
33004	必
60500	畢
88507	筆
31306	逼
48932	桧
41412	姫
42447	媛
27912	紐
10602	百
07622	謬
25232	俵
22212	彪
41991	標
32900	氷
31191	漂
12930	瓢
10901	票
50732	表
01649	評
27220	豹
00227	廟
54060	描
00127	病
29920	秒
44600	苗
84160	錨
82181	鋲
44991	蒜
51114	蛭
24361	鰭
60660	品
42922	彬
03440	斌
32181	浜
31186	瀕
80806	貧
30806	賓
21286	頻
88740	敏
81417	瓶
10900	不
24200	付
47147	埠
50800	夫
47427	婦
30606	富
37606	冨
40227	布
00240	府
94027	怖
55080	扶
58240	敷
80221	斧
80601	普
32147	浮
80400	父
88243	符
00227	腐
21227	膚
44805	芙
08661	譜
27806	負
63840	賦
